Type,Code,Description,Injury,Injury Dx
D,V346XXA,"Passenger in 3-whl mv injured in clsn w hv veh in traf, init",R, 
D,V347XXA,"Person outside 3-whl mv inj in clsn w hv veh in traf, init  ",R, 
D,V349XXA,"Occup of 3-whl mv injured in clsn w hv veh in traf, init    ",R, 
D,V350XXA,"Driver of 3-whl mv inj in clsn w rail trn/veh nontraf, init ",R, 
D,V351XXA,"Pasngr in 3-whl mv inj in clsn w rail trn/veh nontraf, init ",R, 
D,V352XXA,"Prsn outsd 3-whl mv inj in clsn w rail trn/veh nontraf, init",R, 
D,V353XXA,"Occup of 3-whl mv inj in clsn w rail trn/veh nontraf, init  ",R, 
D,V354XXA,"Prsn brd/alit a 3-whl mv inj in clsn w rail trn/veh, init   ",R, 
D,V355XXA,"Driver of 3-whl mv inj in clsn w rail trn/veh in traf, init ",R, 
D,V356XXA,"Pasngr in 3-whl mv inj in clsn w rail trn/veh in traf, init ",R, 
D,V357XXA,"Prsn outsd 3-whl mv inj in clsn w rail trn/veh in traf, init",R, 
D,V359XXA,"Occup of 3-whl mv inj in clsn w rail trn/veh in traf, init  ",R, 
D,V360XXA,"Driver of 3-whl mv inj in clsn w nonmtr veh nontraf, init   ",R, 
D,V361XXA,"Pasngr in 3-whl mv inj in clsn w nonmtr veh nontraf, init   ",R, 
D,V362XXA,"Person outsd 3-whl mv inj in clsn w nonmtr veh nontraf, init",R, 
D,V363XXA,"Occup of 3-whl mv inj in clsn w nonmtr vehicle nontraf, init",R, 
D,V364XXA,"Prsn brd/alit a 3-whl mv inj in clsn w nonmtr vehicle, init ",R, 
D,V365XXA,"Driver of 3-whl mv inj in clsn w nonmtr veh in traf, init   ",R, 
D,V366XXA,"Pasngr in 3-whl mv inj in clsn w nonmtr veh in traf, init   ",R, 
D,V367XXA,"Person outsd 3-whl mv inj in clsn w nonmtr veh in traf, init",R, 
D,V369XXA,"Occup of 3-whl mv inj in clsn w nonmtr vehicle in traf, init",R, 
D,V370XXA,"Drvr of 3-whl mv inj in clsn w statnry object nontraf, init ",R, 
D,V371XXA,"Pasngr in 3-whl mv inj in clsn w statnry obj nontraf, init  ",R, 
D,V372XXA,"Prsn outsd 3-whl mv inj in clsn w statnry obj nontraf, init ",R, 
D,V373XXA,"Occup of 3-whl mv inj in clsn w statnry object nontraf, init",R, 
D,V374XXA,"Prsn brd/alit a 3-whl mv inj in clsn w statnry object, init ",R, 
D,V375XXA,"Drvr of 3-whl mv inj in clsn w statnry object in traf, init ",R, 
D,V376XXA,"Pasngr in 3-whl mv inj in clsn w statnry obj in traf, init  ",R, 
D,V377XXA,"Prsn outsd 3-whl mv inj in clsn w statnry obj in traf, init ",R, 
D,V379XXA,"Occup of 3-whl mv inj in clsn w statnry object in traf, init",R, 
D,V380XXA,"Driver of 3-whl mv inj in nonclsn trnsp acc nontraf, init   ",R, 
D,V381XXA,"Pasngr in 3-whl mv inj in nonclsn trnsp acc nontraf, init   ",R, 
D,V382XXA,"Person outsd 3-whl mv inj in nonclsn trnsp acc nontraf, init",R, 
D,V383XXA,"Occup of 3-whl mv injured in nonclsn trnsp acc nontraf, init",R, 
D,V384XXA,"Prsn brd/alit a 3-whl mv injured in nonclsn trnsp acc, init ",R, 
D,V385XXA,"Driver of 3-whl mv inj in nonclsn trnsp acc in traf, init   ",R, 
D,V386XXA,"Pasngr in 3-whl mv inj in nonclsn trnsp acc in traf, init   ",R, 
D,V387XXA,"Person outsd 3-whl mv inj in nonclsn trnsp acc in traf, init",R, 
D,V389XXA,"Occup of 3-whl mv injured in nonclsn trnsp acc in traf, init",R, 
D,V3900XA,"Driver of 3-whl mv injured in clsn w unsp mv nontraf, init  ",R, 
D,V3909XA,"Driver of 3-whl mv injured in clsn w oth mv nontraf, init   ",R, 
D,V3910XA,"Pasngr in 3-whl mv injured in clsn w unsp mv nontraf, init  ",R, 
D,V3919XA,"Passenger in 3-whl mv injured in clsn w oth mv nontraf, init",R, 
D,V3920XA,"Occup of 3-whl mv injured in clsn w unsp mv nontraf, init   ",R, 
D,V3929XA,"Occup of 3-whl mv injured in clsn w oth mv nontraf, init    ",R, 
D,V393XXA,"Occupant (driver) of 3-whl mv injured in unsp nontraf, init ",R, 
D,V3940XA,"Driver of 3-whl mv injured in clsn w unsp mv in traf, init  ",R, 
D,V3949XA,"Driver of 3-whl mv injured in clsn w oth mv in traf, init   ",R, 
D,V3950XA,"Pasngr in 3-whl mv injured in clsn w unsp mv in traf, init  ",R, 
D,V3959XA,"Passenger in 3-whl mv injured in clsn w oth mv in traf, init",R, 
D,V3960XA,"Occup of 3-whl mv injured in clsn w unsp mv in traf, init   ",R, 
D,V3969XA,"Occup of 3-whl mv injured in clsn w oth mv in traf, init    ",R, 
D,V3981XA,"Occ of 3-whl mv injured in trnsp acc w miltry vehicle, init ",R, 
D,V3989XA,"Occupant (driver) of 3-whl mv injured in oth trnsp acc, init",R, 
D,V399XXA,"Occupant (driver) of 3-whl mv injured in unsp traf, init    ",R, 
D,V400XXA,"Car driver injured in collision w ped/anml nontraf, init    ",R, 
D,V401XXA,"Car passenger injured in collision w ped/anml nontraf, init ",R, 
D,V402XXA,"Person outside car injured in clsn w ped/anml nontraf, init ",R, 
D,V403XXA,"Unsp car occupant injured in clsn w ped/anml nontraf, init  ",R, 
D,V404XXA,"Prsn brd/alit a car injured in collision w ped/anml, init   ",R, 
D,V405XXA,"Car driver injured in collision w ped/anml in traf, init    ",R, 
D,V406XXA,"Car passenger injured in collision w ped/anml in traf, init ",R, 
D,V407XXA,"Person outside car injured in clsn w ped/anml in traf, init ",R, 
D,V409XXA,"Unsp car occupant injured in clsn w ped/anml in traf, init  ",R, 
D,V410XXA,"Car driver injured in collision w pedal cycle nontraf, init ",R, 
D,V411XXA,"Car passenger injured in collision w pedl cyc nontraf, init ",R, 
D,V412XXA,"Person outside car injured in clsn w pedl cyc nontraf, init ",R, 
D,V413XXA,"Unsp car occupant injured in clsn w pedl cyc nontraf, init  ",R, 
D,V414XXA,"Prsn brd/alit a car injured in collision w pedal cycle, init",R, 
D,V415XXA,"Car driver injured in collision w pedal cycle in traf, init ",R, 
D,V416XXA,"Car passenger injured in collision w pedl cyc in traf, init ",R, 
D,V417XXA,"Person outside car injured in clsn w pedl cyc in traf, init ",R, 
D,V419XXA,"Unsp car occupant injured in clsn w pedl cyc in traf, init  ",R, 
D,V420XXA,"Car driver injured in collision w 2/3-whl mv nontraf, init  ",R, 
D,V421XXA,"Car passenger injured in clsn w 2/3-whl mv nontraf, init    ",R, 
D,V422XXA,"Person outside car inj in clsn w 2/3-whl mv nontraf, init   ",R, 
D,V423XXA,"Unsp car occupant injured in clsn w 2/3-whl mv nontraf, init",R, 
D,V424XXA,"Prsn brd/alit a car injured in collision w 2/3-whl mv, init ",R, 
D,V425XXA,"Car driver injured in collision w 2/3-whl mv in traf, init  ",R, 
D,V426XXA,"Car passenger injured in clsn w 2/3-whl mv in traf, init    ",R, 
D,V427XXA,"Person outside car inj in clsn w 2/3-whl mv in traf, init   ",R, 
D,V429XXA,"Unsp car occupant injured in clsn w 2/3-whl mv in traf, init",R, 
D,V4301XA,"Car driver injured in collision w SUV nontraf, init         ",R, 
D,V4302XA,"Car driver injured in collision w car nontraf, init         ",R, 
D,V4303XA,"Car driver injured in clsn w pick-up truck nontraf, init    ",R, 
D,V4304XA,"Car driver injured in collision w van nontraf, init         ",R, 
D,V4311XA,"Car passenger injured in collision w SUV nontraf, init      ",R, 
D,V4312XA,"Car passenger injured in collision w car nontraf, init      ",R, 
D,V4313XA,"Car passenger injured in collision w pick-up nontraf, init  ",R, 
D,V4314XA,"Car passenger injured in collision w van nontraf, init      ",R, 
D,V4321XA,"Person outside car injured in collision w SUV nontraf, init ",R, 
D,V4322XA,"Person outside car injured in collision w car nontraf, init ",R, 
D,V4323XA,"Person outside car inj in clsn w pick-up truck nontraf, init",R, 
D,V4324XA,"Person outside car injured in collision w van nontraf, init ",R, 
D,V4331XA,"Unsp car occupant injured in collision w SUV nontraf, init  ",R, 
D,V4332XA,"Unsp car occupant injured in collision w car nontraf, init  ",R, 
D,V4333XA,"Unsp car occ injured in clsn w pick-up truck nontraf, init  ",R, 
D,V4334XA,"Unsp car occupant injured in collision w van nontraf, init  ",R, 
D,V4341XA,"Prsn brd/alit a car injured in collision w SUV, init        ",R, 
D,V4342XA,"Prsn brd/alit a car injured in collision w car, init        ",R, 
D,V4343XA,"Prsn brd/alit a car injured in clsn w pick-up truck, init   ",R, 
D,V4344XA,"Prsn brd/alit a car injured in collision w van, init        ",R, 
D,V4351XA,"Car driver injured in collision w SUV in traf, init         ",R, 
D,V4352XA,"Car driver injured in collision w car in traf, init         ",R, 
D,V4353XA,"Car driver injured in clsn w pick-up truck in traf, init    ",R, 
D,V4354XA,"Car driver injured in collision w van in traf, init         ",R, 
D,V4361XA,"Car passenger injured in collision w SUV in traf, init      ",R, 
D,V4362XA,"Car passenger injured in collision w car in traf, init      ",R, 
D,V4363XA,"Car passenger injured in clsn w pick-up truck in traf, init ",R, 
D,V4364XA,"Car passenger injured in collision w van in traf, init      ",R, 
D,V4371XA,"Person outside car injured in collision w SUV in traf, init ",R, 
D,V4372XA,"Person outside car injured in collision w car in traf, init ",R, 
D,V4373XA,"Person outside car inj in clsn w pick-up truck in traf, init",R, 
D,V4374XA,"Person outside car injured in collision w van in traf, init ",R, 
D,V4391XA,"Unsp car occupant injured in collision w SUV in traf, init  ",R, 
D,V4392XA,"Unsp car occupant injured in collision w car in traf, init  ",R, 
D,V4393XA,"Unsp car occ injured in clsn w pick-up truck in traf, init  ",R, 
D,V4394XA,"Unsp car occupant injured in collision w van in traf, init  ",R, 
D,V440XXA,"Car driver injured in collision w hv veh nontraf, init      ",R, 
D,V441XXA,"Car passenger injured in collision w hv veh nontraf, init   ",R, 
D,V442XXA,"Person outside car injured in clsn w hv veh nontraf, init   ",R, 
D,V443XXA,"Unsp car occupant injured in clsn w hv veh nontraf, init    ",R, 
D,V444XXA,"Prsn brd/alit a car injured in collision w hv veh, init     ",R, 
D,V445XXA,"Car driver injured in collision w hv veh in traf, init      ",R, 
D,V446XXA,"Car passenger injured in collision w hv veh in traf, init   ",R, 
D,V447XXA,"Person outside car injured in clsn w hv veh in traf, init   ",R, 
D,V449XXA,"Unsp car occupant injured in clsn w hv veh in traf, init    ",R, 
D,V450XXA,"Car driver injured in collision w rail trn/veh nontraf, init",R, 
D,V451XXA,"Car passenger injured in clsn w rail trn/veh nontraf, init  ",R, 
D,V452XXA,"Person outside car inj in clsn w rail trn/veh nontraf, init ",R, 
D,V453XXA,"Unsp car occ injured in clsn w rail trn/veh nontraf, init   ",R, 
D,V454XXA,"Prsn brd/alit a car injured in clsn w rail trn/veh, init    ",R, 
D,V455XXA,"Car driver injured in collision w rail trn/veh in traf, init",R, 
D,V456XXA,"Car passenger injured in clsn w rail trn/veh in traf, init  ",R, 
D,V457XXA,"Person outside car inj in clsn w rail trn/veh in traf, init ",R, 
D,V459XXA,"Unsp car occ injured in clsn w rail trn/veh in traf, init   ",R, 
D,V460XXA,"Car driver injured in clsn w nonmtr vehicle nontraf, init   ",R, 
D,V461XXA,"Car passenger injured in clsn w nonmtr vehicle nontraf, init",R, 
D,V462XXA,"Person outsd car inj in clsn w nonmtr vehicle nontraf, init ",R, 
D,V463XXA,"Unsp car occ injured in clsn w nonmtr vehicle nontraf, init ",R, 
D,V464XXA,"Prsn brd/alit a car injured in clsn w nonmtr vehicle, init  ",R, 
D,V465XXA,"Car driver injured in clsn w nonmtr vehicle in traf, init   ",R, 
D,V466XXA,"Car passenger injured in clsn w nonmtr vehicle in traf, init",R, 
D,V467XXA,"Person outsd car inj in clsn w nonmtr vehicle in traf, init ",R, 
D,V469XXA,"Unsp car occ injured in clsn w nonmtr vehicle in traf, init ",R, 
D,V4701XA,"Driver of SUV injured in clsn w statnry object nontraf, init",R, 
D,V4702XA,"Driver of car injured in clsn w statnry object nontraf, init",R, 
D,V4711XA,"Pasngr of SUV injured in clsn w statnry object nontraf, init",R, 
D,V4712XA,"Pasngr of car injured in clsn w statnry object nontraf, init",R, 
D,V472XXA,"Person outsd car inj in clsn w statnry object nontraf, init ",R, 
D,V4731XA,"Occup of SUV injured in clsn w statnry object nontraf, init ",R, 
D,V4732XA,"Occup of car injured in clsn w statnry object nontraf, init ",R, 
D,V474XXA,"Prsn brd/alit a car injured in clsn w statnry object, init  ",R, 
D,V4751XA,"Driver of SUV injured in clsn w statnry object in traf, init",R, 
D,V4752XA,"Driver of car injured in clsn w statnry object in traf, init",R, 
D,V4761XA,"Pasngr of SUV injured in clsn w statnry object in traf, init",R, 
D,V4762XA,"Pasngr of car injured in clsn w statnry object in traf, init",R, 
D,V477XXA,"Person outsd car inj in clsn w statnry object in traf, init ",R, 
D,V4791XA,"Occup of SUV injured in clsn w statnry object in traf, init ",R, 
D,V4792XA,"Occup of car injured in clsn w statnry object in traf, init ",R, 
D,V480XXA,"Car driver injured in nonclsn trnsp accident nontraf, init  ",R, 
D,V481XXA,"Car pasngr injured in nonclsn trnsp accident nontraf, init  ",R, 
D,V482XXA,"Person outside car inj in nonclsn trnsp acc nontraf, init   ",R, 
D,V483XXA,"Unsp car occupant injured in nonclsn trnsp acc nontraf, init",R, 
D,V484XXA,"Prsn brd/alit a car injured in nonclsn trnsp accident, init ",R, 
D,V485XXA,"Car driver injured in nonclsn trnsp accident in traf, init  ",R, 
D,V486XXA,"Car pasngr injured in nonclsn trnsp accident in traf, init  ",R, 
D,V487XXA,"Person outside car inj in nonclsn trnsp acc in traf, init   ",R, 
D,V489XXA,"Unsp car occupant injured in nonclsn trnsp acc in traf, init",R, 
D,V4900XA,"Driver injured in collision w unsp mv nontraf, init         ",R, 
D,V4909XA,"Driver injured in collision w oth mv nontraf, init          ",R, 
D,V4910XA,"Passenger injured in collision w unsp mv nontraf, init      ",R, 
D,V4919XA,"Passenger injured in collision w oth mv nontraf, init       ",R, 
D,V4920XA,"Unsp car occupant injured in clsn w unsp mv nontraf, init   ",R, 
D,V4929XA,"Unsp car occupant injured in clsn w oth mv nontraf, init    ",R, 
D,V493XXA,"Car occupant (driver) injured in unsp nontraf, init         ",R, 
D,V4940XA,"Driver injured in collision w unsp mv in traf, init         ",R, 
D,V4949XA,"Driver injured in collision w oth mv in traf, init          ",R, 
D,V4950XA,"Passenger injured in collision w unsp mv in traf, init      ",R, 
D,V4959XA,"Passenger injured in collision w oth mv in traf, init       ",R, 
D,V4960XA,"Unsp car occupant injured in clsn w unsp mv in traf, init   ",R, 
D,V4969XA,"Unsp car occupant injured in clsn w oth mv in traf, init    ",R, 
D,V4981XA,"Car occupant injured in trnsp acc w military vehicle, init  ",R, 
D,V4988XA,"Car occupant (driver) injured in oth transport acc, init    ",R, 
D,V499XXA,"Car occupant (driver) (passenger) injured in unsp traf, init",R, 
D,V500XXA,"Driver of pk-up/van injured in clsn w ped/anml nontraf, init",R, 
D,V501XXA,"Pasngr in pk-up/van injured in clsn w ped/anml nontraf, init",R, 
D,V502XXA,"Person outsd pk-up/van inj in clsn w ped/anml nontraf, init ",R, 
D,V503XXA,"Occup of pk-up/van injured in clsn w ped/anml nontraf, init ",R, 
D,V504XXA,"Prsn brd/alit pk-up/van injured in clsn w ped/anml, init    ",R, 
D,V505XXA,"Driver of pk-up/van injured in clsn w ped/anml in traf, init",R, 
D,V506XXA,"Pasngr in pk-up/van injured in clsn w ped/anml in traf, init",R, 
D,V507XXA,"Person outsd pk-up/van inj in clsn w ped/anml in traf, init ",R, 
D,V509XXA,"Occup of pk-up/van injured in clsn w ped/anml in traf, init ",R, 
D,V510XXA,"Driver of pk-up/van injured in clsn w pedl cyc nontraf, init",R, 
D,V511XXA,"Pasngr in pk-up/van injured in clsn w pedl cyc nontraf, init",R, 
D,V512XXA,"Person outsd pk-up/van inj in clsn w pedl cyc nontraf, init ",R, 
D,V513XXA,"Occup of pk-up/van injured in clsn w pedl cyc nontraf, init ",R, 
D,V514XXA,"Prsn brd/alit pk-up/van injured in clsn w pedl cyc, init    ",R, 
D,V515XXA,"Driver of pk-up/van injured in clsn w pedl cyc in traf, init",R, 
D,V516XXA,"Pasngr in pk-up/van injured in clsn w pedl cyc in traf, init",R, 
D,V517XXA,"Person outsd pk-up/van inj in clsn w pedl cyc in traf, init ",R, 
D,V519XXA,"Occup of pk-up/van injured in clsn w pedl cyc in traf, init ",R, 
D,V520XXA,"Driver of pk-up/van inj in clsn w 2/3-whl mv nontraf, init  ",R, 
D,V521XXA,"Pasngr in pk-up/van inj in clsn w 2/3-whl mv nontraf, init  ",R, 
D,V522XXA,"Prsn outsd pk-up/van inj in clsn w 2/3-whl mv nontraf, init ",R, 
D,V523XXA,"Occup of pk-up/van inj in clsn w 2/3-whl mv nontraf, init   ",R, 
D,V524XXA,"Prsn brd/alit pk-up/van injured in clsn w 2/3-whl mv, init  ",R, 
D,V525XXA,"Driver of pk-up/van inj in clsn w 2/3-whl mv in traf, init  ",R, 
D,V526XXA,"Pasngr in pk-up/van inj in clsn w 2/3-whl mv in traf, init  ",R, 
D,V527XXA,"Prsn outsd pk-up/van inj in clsn w 2/3-whl mv in traf, init ",R, 
D,V529XXA,"Occup of pk-up/van inj in clsn w 2/3-whl mv in traf, init   ",R, 
D,V530XXA,"Driver of pk-up/van inj pk-up truck, pk-up/van nontraf, init",R, 
D,V531XXA,"Pasngr in pk-up/van inj pk-up truck, pk-up/van nontraf, init",R, 
D,V532XXA,"Prsn outsd pk-up/van inj pk-up truck,pk-up/van nontraf, init",R, 
D,V533XXA,"Occup of pk-up/van inj pk-up truck, pk-up/van nontraf, init ",R, 
D,V534XXA,"Prsn brd/alit pk-up/van inj pick-up truck, pk-up/van, init  ",R, 
D,V535XXA,"Driver of pk-up/van inj pk-up truck, pk-up/van in traf, init",R, 
D,V536XXA,"Pasngr in pk-up/van inj pk-up truck, pk-up/van in traf, init",R, 
D,V537XXA,"Prsn outsd pk-up/van inj pk-up truck,pk-up/van in traf, init",R, 
D,V539XXA,"Occup of pk-up/van inj pk-up truck, pk-up/van in traf, init ",R, 
D,V540XXA,"Driver of pk-up/van injured in clsn w hv veh nontraf, init  ",R, 
D,V541XXA,"Pasngr in pk-up/van injured in clsn w hv veh nontraf, init  ",R, 
D,V542XXA,"Person outside pk-up/van inj in clsn w hv veh nontraf, init ",R, 
D,V543XXA,"Occup of pk-up/van injured in clsn w hv veh nontraf, init   ",R, 
D,V544XXA,"Prsn brd/alit pk-up/van injured in collision w hv veh, init ",R, 
D,V545XXA,"Driver of pk-up/van injured in clsn w hv veh in traf, init  ",R, 
D,V546XXA,"Pasngr in pk-up/van injured in clsn w hv veh in traf, init  ",R, 
D,V547XXA,"Person outside pk-up/van inj in clsn w hv veh in traf, init ",R, 
D,V549XXA,"Occup of pk-up/van injured in clsn w hv veh in traf, init   ",R, 
D,V550XXA,"Driver of pk-up/van inj in clsn w rail trn/veh nontraf, init",R, 
D,V551XXA,"Pasngr in pk-up/van inj in clsn w rail trn/veh nontraf, init",R, 
D,V552XXA,"Prsn outsd pk-up/van inj in clsn w rail trn/veh nontraf,init",R, 
D,V553XXA,"Occup of pk-up/van inj in clsn w rail trn/veh nontraf, init ",R, 
D,V554XXA,"Prsn brd/alit pk-up/van injured in clsn w rail trn/veh, init",R, 
D,V555XXA,"Driver of pk-up/van inj in clsn w rail trn/veh in traf, init",R, 
D,V556XXA,"Pasngr in pk-up/van inj in clsn w rail trn/veh in traf, init",R, 
D,V557XXA,"Prsn outsd pk-up/van inj in clsn w rail trn/veh in traf,init",R, 
D,V559XXA,"Occup of pk-up/van inj in clsn w rail trn/veh in traf, init ",R, 
D,V560XXA,"Driver of pk-up/van inj in clsn w nonmtr veh nontraf, init  ",R, 
D,V561XXA,"Pasngr in pk-up/van inj in clsn w nonmtr veh nontraf, init  ",R, 
D,V562XXA,"Prsn outsd pk-up/van inj in clsn w nonmtr veh nontraf, init ",R, 
D,V563XXA,"Occup of pk-up/van inj in clsn w nonmtr veh nontraf, init   ",R, 
D,V564XXA,"Prsn brd/alit pk-up/van inj in clsn w nonmtr vehicle, init  ",R, 
D,V565XXA,"Driver of pk-up/van inj in clsn w nonmtr veh in traf, init  ",R, 
D,V566XXA,"Pasngr in pk-up/van inj in clsn w nonmtr veh in traf, init  ",R, 
D,V567XXA,"Prsn outsd pk-up/van inj in clsn w nonmtr veh in traf, init ",R, 
D,V569XXA,"Occup of pk-up/van inj in clsn w nonmtr veh in traf, init   ",R, 
D,V570XXA,"Drvr of pk-up/van inj in clsn w statnry object nontraf, init",R, 
D,V571XXA,"Pasngr in pk-up/van inj in clsn w statnry obj nontraf, init ",R, 
D,V572XXA,"Prsn outsd pk-up/van inj in clsn w statnry obj nontraf, init",R, 
D,V573XXA,"Occup of pk-up/van inj in clsn w statnry obj nontraf, init  ",R, 
D,V574XXA,"Prsn brd/alit pk-up/van inj in clsn w statnry object, init  ",R, 
D,V575XXA,"Drvr of pk-up/van inj in clsn w statnry object in traf, init",R, 
D,V576XXA,"Pasngr in pk-up/van inj in clsn w statnry obj in traf, init ",R, 
D,V577XXA,"Prsn outsd pk-up/van inj in clsn w statnry obj in traf, init",R, 
D,V579XXA,"Occup of pk-up/van inj in clsn w statnry obj in traf, init  ",R, 
D,V580XXA,"Driver of pk-up/van inj in nonclsn trnsp acc nontraf, init  ",R, 
D,V581XXA,"Pasngr in pk-up/van inj in nonclsn trnsp acc nontraf, init  ",R, 
D,V582XXA,"Prsn outsd pk-up/van inj in nonclsn trnsp acc nontraf, init ",R, 
D,V583XXA,"Occup of pk-up/van inj in nonclsn trnsp acc nontraf, init   ",R, 
D,V584XXA,"Prsn brd/alit pk-up/van injured in nonclsn trnsp acc, init  ",R, 
D,V585XXA,"Driver of pk-up/van inj in nonclsn trnsp acc in traf, init  ",R, 
D,V586XXA,"Pasngr in pk-up/van inj in nonclsn trnsp acc in traf, init  ",R, 
D,V587XXA,"Prsn outsd pk-up/van inj in nonclsn trnsp acc in traf, init ",R, 
D,V589XXA,"Occup of pk-up/van inj in nonclsn trnsp acc in traf, init   ",R, 
D,V5900XA,"Driver of pk-up/van injured in clsn w unsp mv nontraf, init ",R, 
D,V5909XA,"Driver of pk-up/van injured in clsn w oth mv nontraf, init  ",R, 
D,V5910XA,"Pasngr in pk-up/van injured in clsn w unsp mv nontraf, init ",R, 
D,V5919XA,"Pasngr in pk-up/van injured in clsn w oth mv nontraf, init  ",R, 
D,V5920XA,"Occup of pk-up/van injured in clsn w unsp mv nontraf, init  ",R, 
D,V5929XA,"Occup of pk-up/van injured in clsn w oth mv nontraf, init   ",R, 
D,V593XXA,"Occupant (driver) of pk-up/van injured in unsp nontraf, init",R, 
D,V5940XA,"Driver of pk-up/van injured in clsn w unsp mv in traf, init ",R, 
D,V5949XA,"Driver of pk-up/van injured in clsn w oth mv in traf, init  ",R, 
D,V5950XA,"Pasngr in pk-up/van injured in clsn w unsp mv in traf, init ",R, 
D,V5959XA,"Pasngr in pk-up/van injured in clsn w oth mv in traf, init  ",R, 
D,V5960XA,"Occup of pk-up/van injured in clsn w unsp mv in traf, init  ",R, 
D,V5969XA,"Occup of pk-up/van injured in clsn w oth mv in traf, init   ",R, 
D,V5981XA,"Occ of pk-up/van injured in trnsp acc w miltry vehicle, init",R, 
D,V5988XA,"Occupant of pk-up/van injured in oth trnsp acc, init        ",R, 
D,V599XXA,"Occupant (driver) of pk-up/van injured in unsp traf, init   ",R, 
D,V600XXA,"Driver of hv veh injured in clsn w ped/anml nontraf, init   ",R, 
D,V601XXA,"Passenger in hv veh injured in clsn w ped/anml nontraf, init",R, 
D,V602XXA,"Person outside hv veh inj in clsn w ped/anml nontraf, init  ",R, 
D,V603XXA,"Occup of hv veh injured in clsn w ped/anml nontraf, init    ",R, 
D,V604XXA,"Prsn brd/alit hv veh injured in collision w ped/anml, init  ",R, 
D,V605XXA,"Driver of hv veh injured in clsn w ped/anml in traf, init   ",R, 
D,V606XXA,"Passenger in hv veh injured in clsn w ped/anml in traf, init",R, 
D,V607XXA,"Person outside hv veh inj in clsn w ped/anml in traf, init  ",R, 
D,V609XXA,"Occup of hv veh injured in clsn w ped/anml in traf, init    ",R, 
D,V610XXA,"Driver of hv veh injured in clsn w pedl cyc nontraf, init   ",R, 
D,V611XXA,"Passenger in hv veh injured in clsn w pedl cyc nontraf, init",R, 
D,V612XXA,"Person outside hv veh inj in clsn w pedl cyc nontraf, init  ",R, 
D,V613XXA,"Occup of hv veh injured in clsn w pedl cyc nontraf, init    ",R, 
D,V614XXA,"Prsn brd/alit hv veh inj in clsn w pedl cyc wh brd/alit,init",R, 
D,V615XXA,"Driver of hv veh injured in clsn w pedl cyc in traf, init   ",R, 
D,V616XXA,"Passenger in hv veh injured in clsn w pedl cyc in traf, init",R, 
D,V617XXA,"Person outside hv veh inj in clsn w pedl cyc in traf, init  ",R, 
D,V619XXA,"Occup of hv veh injured in clsn w pedl cyc in traf, init    ",R, 
D,V620XXA,"Driver of hv veh injured in clsn w 2/3-whl mv nontraf, init ",R, 
D,V621XXA,"Pasngr in hv veh injured in clsn w 2/3-whl mv nontraf, init ",R, 
D,V622XXA,"Person outside hv veh inj in clsn w 2/3-whl mv nontraf, init",R, 
D,V623XXA,"Occup of hv veh injured in clsn w 2/3-whl mv nontraf, init  ",R, 
D,V624XXA,"Prsn brd/alit hv veh injured in collision w 2/3-whl mv, init",R, 
D,V625XXA,"Driver of hv veh injured in clsn w 2/3-whl mv in traf, init ",R, 
D,V626XXA,"Pasngr in hv veh injured in clsn w 2/3-whl mv in traf, init ",R, 
D,V627XXA,"Person outside hv veh inj in clsn w 2/3-whl mv in traf, init",R, 
D,V629XXA,"Occup of hv veh injured in clsn w 2/3-whl mv in traf, init  ",R, 
D,V630XXA,"Driver of hv veh inj pick-up truck, pk-up/van nontraf, init ",R, 
D,V631XXA,"Pasngr in hv veh inj pick-up truck, pk-up/van nontraf, init ",R, 
D,V632XXA,"Person outsd hv veh inj pk-up truck, pk-up/van nontraf, init",R, 
D,V633XXA,"Occup of hv veh inj pick-up truck, pk-up/van nontraf, init  ",R, 
D,V634XXA,"Prsn brd/alit hv veh injured pick-up truck, pk-up/van, init ",R, 
D,V635XXA,"Driver of hv veh inj pick-up truck, pk-up/van in traf, init ",R, 
D,V636XXA,"Pasngr in hv veh inj pick-up truck, pk-up/van in traf, init ",R, 
D,V637XXA,"Person outsd hv veh inj pk-up truck, pk-up/van in traf, init",R, 
D,V639XXA,"Occup of hv veh inj pick-up truck, pk-up/van in traf, init  ",R, 
D,V640XXA,"Driver of hv veh injured in collision w hv veh nontraf, init",R, 
D,V641XXA,"Passenger in hv veh injured in clsn w hv veh nontraf, init  ",R, 
D,V642XXA,"Person outside hv veh injured in clsn w hv veh nontraf, init",R, 
D,V643XXA,"Occup of hv veh injured in collision w hv veh nontraf, init ",R, 
D,V644XXA,"Prsn brd/alit hv veh inj in clsn w hv veh wh brd/alit, init ",R, 
D,V645XXA,"Driver of hv veh injured in collision w hv veh in traf, init",R, 
D,V646XXA,"Passenger in hv veh injured in clsn w hv veh in traf, init  ",R, 
D,V647XXA,"Person outside hv veh injured in clsn w hv veh in traf, init",R, 
D,V649XXA,"Occup of hv veh injured in collision w hv veh in traf, init ",R, 
D,V650XXA,"Driver of hv veh inj in clsn w rail trn/veh nontraf, init   ",R, 
D,V651XXA,"Pasngr in hv veh inj in clsn w rail trn/veh nontraf, init   ",R, 
D,V652XXA,"Person outsd hv veh inj in clsn w rail trn/veh nontraf, init",R, 
D,V653XXA,"Occup of hv veh injured in clsn w rail trn/veh nontraf, init",R, 
D,V654XXA,"Prsn brd/alit hv veh injured in clsn w rail trn/veh, init   ",R, 
